Sub,Scan,Inv,Percept,Cond,F
S02,5,8,u,BR,10967.0878931295
S02,5,9,u,BR,23090.1277927188
S02,5,10,u,BR,23098.5093596054
S02,5,11,u,BR,14605.4669861218
S02,5,12,u,BR,14616.7043924649
S02,5,13,u,BR,13923.9429426422
S02,5,14,u,BR,13930.3008813659
S02,5,15,u,BR,49155.0756400137
S02,5,16,u,BR,49181.7218166999
S02,5,17,u,BR,50210.6941461583
S02,5,18,u,BR,49999.6506230992
S02,6,1,u,BR,39750.6770921596
S02,6,2,u,BR,49425.1592232495
S02,6,3,u,BR,39780.0221283345
S02,6,4,u,BR,39887.1112116136
S02,6,5,u,BR,49453.1107080461
S02,6,6,u,BR,39860.6157891015
S02,6,7,u,BR,12336.1001332894
S02,6,8,u,BR,12343.9754880636
S02,6,9,u,BR,22472.5056759207
S02,6,10,u,BR,22484.3872384643
S02,6,11,u,BR,14560.0149233429
S02,6,12,u,BR,14572.6343550847
S02,6,13,u,BR,13129.7198593034
S02,6,14,u,BR,13134.3096036309
S02,6,15,u,BR,45702.4005840009
S02,6,16,u,BR,45644.3693628776
S02,6,17,u,BR,47168.1190134554
S02,6,18,u,BR,46995.3873498242
S02,1,1,domin,RplSM,18567.7106802389
S02,1,2,domin,RplSM,32461.1205822967
S02,1,3,domin,RplSM,18672.037878178
S02,1,4,domin,RplSM,18810.3393563971
S02,1,5,domin,RplSM,32437.3010741433
S02,1,6,domin,RplSM,18820.7237485921
S02,1,7,domin,RplSM,413.159605769442
S02,1,8,domin,RplSM,267.688848396067
S02,1,9,domin,RplSM,7826.60978921099
S02,1,10,domin,RplSM,7838.99572701946
S02,1,11,domin,RplSM,2152.01637850979
S02,1,12,domin,RplSM,2158.99878761951
S02,1,13,domin,RplSM,3585.62641755827
S02,1,14,domin,RplSM,3610.55747631704
S02,1,15,domin,RplSM,36196.1533035999
S02,1,16,domin,RplSM,36233.2223886168
S02,1,17,domin,RplSM,27901.3002221469
S02,1,18,domin,RplSM,27337.9469328177
S02,2,1,domin,RplSM,20997.9224575468
S02,2,2,domin,RplSM,35089.3462218082
S02,2,3,domin,RplSM,21023.897314463
S02,2,4,domin,RplSM,21156.3663521044
S02,2,5,domin,RplSM,35023.4421696258
S02,2,6,domin,RplSM,21216.554591139
S02,2,7,domin,RplSM,-54.3309678557234
S02,2,8,domin,RplSM,-242.932501642519
S02,2,9,domin,RplSM,8769.29388728345
S02,2,10,domin,RplSM,8790.75114546926
S02,2,11,domin,RplSM,2513.93215735229
S02,2,12,domin,RplSM,2520.23674488932
S02,2,13,domin,RplSM,4410.45622785737
S02,2,14,domin,RplSM,4408.67489630728
S02,2,15,domin,RplSM,38351.2553346323
S02,2,16,domin,RplSM,38377.6841801888
S02,2,17,domin,RplSM,29621.3657815725
S02,2,18,domin,RplSM,28971.3663280093
S02,3,1,domin,RplSM,23035.9600079485
S02,3,2,domin,RplSM,34772.1113890652
S02,3,3,domin,RplSM,23115.2596241523
S02,3,4,domin,RplSM,23246.1429345058
S02,3,5,domin,RplSM,34764.0781718078
S02,3,6,domin,RplSM,23247.2564326327
S02,3,7,domin,RplSM,1141.10584507014
S02,3,8,domin,RplSM,1071.42794731907
S02,3,9,domin,RplSM,7044.89436631359
S02,3,10,domin,RplSM,7064.6583162084
S02,3,11,domin,RplSM,2083.71061294811
S02,3,12,domin,RplSM,2103.55734461225
S02,3,13,domin,RplSM,3444.07159479858
S02,3,14,domin,RplSM,3456.62355618615
S02,3,15,domin,RplSM,37867.0919703264
S02,3,16,domin,RplSM,37891.6979860131
S02,3,17,domin,RplSM,35253.6278935455
S02,3,18,domin,RplSM,34876.2768565249
S02,4,1,domin,RplSM,17228.7300429824
S02,4,2,domin,RplSM,29352.6252536208
S02,4,3,domin,RplSM,17208.6994875844
S02,4,4,domin,RplSM,17322.5380377352
S02,4,5,domin,RplSM,29237.7294640249
S02,4,6,domin,RplSM,17441.0602145422
S02,4,7,domin,RplSM,158.630808162236
S02,4,8,domin,RplSM,-38.4791134167426
S02,4,9,domin,RplSM,4582.45735433944
S02,4,10,domin,RplSM,4594.27357699939
S02,4,11,domin,RplSM,600.131606196603
S02,4,12,domin,RplSM,610.800192556664
S02,4,13,domin,RplSM,2577.65513139391
S02,4,14,domin,RplSM,2588.48826836225
S02,4,15,domin,RplSM,29611.8631876638
S02,4,16,domin,RplSM,29670.5719170552
S02,4,17,domin,RplSM,33390.969516395
S02,4,18,domin,RplSM,33212.4915550026
S02,1,1,u,RplSM,36850.5637227151
S02,1,2,u,RplSM,47634.3106640379
S02,1,3,u,RplSM,31166.5614404467
S02,1,4,u,RplSM,31297.6498207078
S02,1,5,u,RplSM,41795.548310553
S02,1,6,u,RplSM,36819.6606973145
S02,1,7,u,RplSM,9321.49276747137
S02,1,8,u,RplSM,6624.5839473107
S02,1,9,u,RplSM,22681.6746370247
S02,1,10,u,RplSM,19671.6802206751
S02,1,11,u,RplSM,13285.877484237
S02,1,12,u,RplSM,11884.7135653066
S02,1,13,u,RplSM,12569.4314383894
S02,1,14,u,RplSM,11951.5198279525
S02,1,15,u,RplSM,48828.947070906
S02,1,16,u,RplSM,47105.1667623824
S02,1,17,u,RplSM,42601.8110083758
S02,1,18,u,RplSM,39904.7115388408
S02,2,1,u,RplSM,33676.0546999085
S02,2,2,u,RplSM,45427.8421931375
S02,2,3,u,RplSM,27863.6393188136
S02,2,4,u,RplSM,27993.7403316638
S02,2,5,u,RplSM,39851.4543043766
S02,2,6,u,RplSM,33512.4005020979
S02,2,7,u,RplSM,8400.01331600791
S02,2,8,u,RplSM,5627.09689234399
S02,2,9,u,RplSM,22149.946158231
S02,2,10,u,RplSM,19336.5377528473
S02,2,11,u,RplSM,12403.7864833505
S02,2,12,u,RplSM,11038.7216809201
S02,2,13,u,RplSM,12235.9906050681
S02,2,14,u,RplSM,11610.5597718349
S02,2,15,u,RplSM,46646.3246507907
S02,2,16,u,RplSM,44602.2067690559
S02,2,17,u,RplSM,42041.0305992583
S02,2,18,u,RplSM,39330.5717250525
S02,3,1,u,RplSM,36063.2408299067
S02,3,2,u,RplSM,50237.5232484657
S02,3,3,u,RplSM,29991.1883322636
S02,3,4,u,RplSM,30128.4670181922
S02,3,5,u,RplSM,44790.823150146
S02,3,6,u,RplSM,35977.1472644073
S02,3,7,u,RplSM,10978.2502882033
S02,3,8,u,RplSM,9308.5823946938
S02,3,9,u,RplSM,23290.3097379862
S02,3,10,u,RplSM,19932.5591239877
S02,3,11,u,RplSM,13806.1202960983
S02,3,12,u,RplSM,12509.4662306982
S02,3,13,u,RplSM,13343.9420838055
S02,3,14,u,RplSM,12230.2644852764
S02,3,15,u,RplSM,50975.511969473
S02,3,16,u,RplSM,48349.29968678
S02,3,17,u,RplSM,50277.3305661546
S02,3,18,u,RplSM,47423.1920422422
S02,4,1,u,RplSM,34431.229923381
S02,4,2,u,RplSM,44945.5959712059
S02,4,3,u,RplSM,28842.9802099705
S02,4,4,u,RplSM,28943.3668945163
S02,4,5,u,RplSM,39810.0994972785
S02,4,6,u,RplSM,34429.5770579185
S02,4,7,u,RplSM,8883.9772080703
S02,4,8,u,RplSM,6563.5136542479
S02,4,9,u,RplSM,19956.7416806129
S02,4,10,u,RplSM,17304.009921845
S02,4,11,u,RplSM,11197.1023945784
S02,4,12,u,RplSM,9731.36078563383
S02,4,13,u,RplSM,11721.8440020277
S02,4,14,u,RplSM,10692.836027124
S02,4,15,u,RplSM,42196.5601133683
S02,4,16,u,RplSM,40002.620557876
S02,4,17,u,RplSM,47865.6314666235
S02,4,18,u,RplSM,45783.3399445567
S02,1,1,domin,RplIN,21571.3912612631
S02,1,2,domin,RplIN,34625.6023405849
S02,1,3,domin,RplIN,20029.9452471483
S02,1,4,domin,RplIN,20136.2386364948
S02,1,5,domin,RplIN,33009.6578765528
S02,1,6,domin,RplIN,21571.310430228
S02,1,7,domin,RplIN,1234.75656941548
S02,1,8,domin,RplIN,543.178720414702
S02,1,9,domin,RplIN,7390.98612335204
S02,1,10,domin,RplIN,6792.10843675329
S02,1,11,domin,RplIN,2176.55392374626
S02,1,12,domin,RplIN,1955.31006629015
S02,1,13,domin,RplIN,5483.33587507878
S02,1,14,domin,RplIN,5295.04564851094
S02,1,15,domin,RplIN,35463.3809015357
S02,1,16,domin,RplIN,34946.9082190272
S02,1,17,domin,RplIN,29172.1547187793
S02,1,18,domin,RplIN,28556.2311833909
S02,1,1,u,RplIN,10024.5602951179
S02,1,2,u,RplIN,15264.6894904765
S02,1,3,u,RplIN,7926.57930925857
S02,1,4,u,RplIN,7986.83550620871
S02,1,5,u,RplIN,13185.3834555048
S02,1,6,u,RplIN,10107.7469498607
S02,1,7,u,RplIN,892.811806835859
S02,1,8,u,RplIN,-38.0733312740895
S02,1,9,u,RplIN,5447.11680833653
S02,1,10,u,RplIN,4228.69258509543
S02,1,11,u,RplIN,3200.32911988375
S02,1,12,u,RplIN,2429.46102827258
S02,1,13,u,RplIN,4081.38921478453
S02,1,14,u,RplIN,3412.62424908101
S02,1,15,u,RplIN,15091.2842638001
S02,1,16,u,RplIN,14476.2873236598
S02,1,17,u,RplIN,13109.0676749787
S02,1,18,u,RplIN,12611.0081425567
S03,1,1,domin,BR,55559.3401911698
S03,1,2,domin,BR,74003.1164249983
S03,1,3,domin,BR,43607.2693849208
S03,1,4,domin,BR,43897.4357718187
S03,1,5,domin,BR,61908.1985027811
S03,1,6,domin,BR,55587.3354628353
S03,1,7,domin,BR,8880.22067194304
S03,1,8,domin,BR,4602.99017180153
S03,1,9,domin,BR,19585.3960140633
S03,1,10,domin,BR,17313.5739908065
S03,1,11,domin,BR,8285.67574579872
S03,1,12,domin,BR,7706.7863158025
S03,1,13,domin,BR,10688.6588227963
S03,1,14,domin,BR,9643.62749935175
S03,1,15,domin,BR,70739.8168835271
S03,1,16,domin,BR,69475.9820930107
S03,1,17,domin,BR,72180.3066197205
S03,1,18,domin,BR,71982.2680734449
S03,2,1,domin,BR,39924.8294325142
S03,2,2,domin,BR,56470.4652955806
S03,2,3,domin,BR,29942.936232455
S03,2,4,domin,BR,30188.1818320424
S03,2,5,domin,BR,46213.6989999673
S03,2,6,domin,BR,39948.4525792887
S03,2,7,domin,BR,5599.68157006729
S03,2,8,domin,BR,1185.594867347
S03,2,9,domin,BR,14528.6858565304
S03,2,10,domin,BR,12238.9284790852
S03,2,11,domin,BR,4837.85369121548
S03,2,12,domin,BR,3965.22508954045
S03,2,13,domin,BR,6253.38550928904
S03,2,14,domin,BR,5307.62761447572
S03,2,15,domin,BR,51843.0376300493
S03,2,16,domin,BR,50642.4079987338
S03,2,17,domin,BR,53097.2450258282
S03,2,18,domin,BR,53080.8834075549
S03,3,1,domin,BR,33328.741801179
S03,3,2,domin,BR,47907.7623937046
S03,3,3,domin,BR,24751.0673631862
S03,3,4,domin,BR,24992.6538260154
S03,3,5,domin,BR,38988.6387374347
S03,3,6,domin,BR,33349.9004326915
S03,3,7,domin,BR,4607.93390250241
S03,3,8,domin,BR,1143.02032413794
S03,3,9,domin,BR,11739.6786288782
S03,3,10,domin,BR,10032.0590810494
S03,3,11,domin,BR,3713.40999538901
S03,3,12,domin,BR,2974.90405625506
S03,3,13,domin,BR,4061.89228142131
S03,3,14,domin,BR,3393.01999305558
S03,3,15,domin,BR,41566.8871675637
S03,3,16,domin,BR,40829.3752988292
S03,3,17,domin,BR,40692.3449712605
S03,3,18,domin,BR,40631.6359337601
S03,4,1,domin,BR,32265.5460099325
S03,4,2,domin,BR,48678.6243976274
S03,4,3,domin,BR,23364.3626537235
S03,4,4,domin,BR,23622.9616904321
S03,4,5,domin,BR,39533.4247669341
S03,4,6,domin,BR,32288.4734790396
S03,4,7,domin,BR,4539.40632883062
S03,4,8,domin,BR,1325.21757994561
S03,4,9,domin,BR,12184.7139559351
S03,4,10,domin,BR,10076.2858712791
S03,4,11,domin,BR,4710.97224195596
S03,4,12,domin,BR,4033.27537893029
S03,4,13,domin,BR,5726.31216389871
S03,4,14,domin,BR,4990.12009329443
S03,4,15,domin,BR,42250.6607122033
S03,4,16,domin,BR,41316.8165880265
S03,4,17,domin,BR,34568.2518115053
S03,4,18,domin,BR,34652.9652961669
S03,5,1,domin,BR,27280.1839593346
S03,5,2,domin,BR,40575.2238059267
S03,5,3,domin,BR,18958.0930626886
S03,5,4,domin,BR,19196.2236601418
S03,5,5,domin,BR,32294.0438405812
S03,5,6,domin,BR,27297.851372814
S03,5,7,domin,BR,3010.72968034127
S03,5,8,domin,BR,-131.549466791346
S03,5,9,domin,BR,9784.97535087695
S03,5,10,domin,BR,7558.94979817771
S03,5,11,domin,BR,3127.08948609864
S03,5,12,domin,BR,2466.79566199251
S03,5,13,domin,BR,2961.11826628962
S03,5,14,domin,BR,2372.44750149994
S03,5,15,domin,BR,32310.760487642
S03,5,16,domin,BR,31663.4157453718
S03,5,17,domin,BR,28467.2586146742
S03,5,18,domin,BR,28592.5170846741
S03,1,1,u,BR,74197.3613254032
S03,1,2,u,BR,90297.7707372271
S03,1,3,u,BR,73947.0846087471
S03,1,4,u,BR,74271.3144226664
S03,1,5,u,BR,90097.9605829749
S03,1,6,u,BR,74427.1182571639
S03,1,7,u,BR,20675.4392402672
S03,1,8,u,BR,20424.6626227181
S03,1,9,u,BR,46843.4143696125
S03,1,10,u,BR,46890.0171829718
S03,1,11,u,BR,30974.3181066658
S03,1,12,u,BR,31036.4794357594
S03,1,13,u,BR,28480.7863477958
S03,1,14,u,BR,28454.5903884665
S03,1,15,u,BR,97941.5217706437
S03,1,16,u,BR,98049.1556143624
S03,1,17,u,BR,104264.186158579
S03,1,18,u,BR,104198.413658373
S03,2,1,u,BR,56004.7511885752
S03,2,2,u,BR,71098.1648215351
S03,2,3,u,BR,55826.5717167044
S03,2,4,u,BR,56123.7560604386
S03,2,5,u,BR,70955.2013578346
S03,2,6,u,BR,56237.3786497028
S03,2,7,u,BR,14291.8160644491
S03,2,8,u,BR,14011.0222466203
S03,2,9,u,BR,35837.5714558822
S03,2,10,u,BR,35876.9763328024
S03,2,11,u,BR,21839.3202193993
S03,2,12,u,BR,21848.3810014761
S03,2,13,u,BR,20282.4502966913
S03,2,14,u,BR,20137.4273297469
S03,2,15,u,BR,74368.632413323
S03,2,16,u,BR,74440.6292629016
S03,2,17,u,BR,79182.3250522715
S03,2,18,u,BR,79126.0173353614
S03,3,1,u,BR,47543.8264781987
S03,3,2,u,BR,57504.249063305
S03,3,3,u,BR,47527.2681149817
S03,3,4,u,BR,47807.9210955998
S03,3,5,u,BR,57479.2938057935
S03,3,6,u,BR,47779.9266134655
S03,3,7,u,BR,10802.3883496162
S03,3,8,u,BR,10608.5177255966
S03,3,9,u,BR,27507.8200993816
S03,3,10,u,BR,27545.4002695352
S03,3,11,u,BR,16973.1054531372
S03,3,12,u,BR,16988.4063565667
S03,3,13,u,BR,14871.7989314434
S03,3,14,u,BR,14876.1285245545
S03,3,15,u,BR,57373.5705807324
S03,3,16,u,BR,57428.4577332281
S03,3,17,u,BR,58042.0235314371
S03,3,18,u,BR,57916.7056512756
S03,4,1,u,BR,42996.5065440966
S03,4,2,u,BR,55982.5580109299
S03,4,3,u,BR,42888.0315024622
S03,4,4,u,BR,43142.0059600032
S03,4,5,u,BR,55918.0599261306
S03,4,6,u,BR,43189.5723728975
S03,4,7,u,BR,10248.0669308764
S03,4,8,u,BR,10056.210791239
S03,4,9,u,BR,28365.3648996236
S03,4,10,u,BR,28406.7527552254
S03,4,11,u,BR,17984.7321184618
S03,4,12,u,BR,18002.1258970311
S03,4,13,u,BR,17554.5675429935
S03,4,14,u,BR,17543.6723763283
S03,4,15,u,BR,57912.6056207558
S03,4,16,u,BR,57928.9400352474
S03,4,17,u,BR,52698.7823956074
S03,4,18,u,BR,52417.0126645395
S03,5,1,u,BR,38417.9345624343
S03,5,2,u,BR,50839.7204993879
S03,5,3,u,BR,38313.2966948635
S03,5,4,u,BR,38556.5222419372
S03,5,5,u,BR,50775.5726425807
S03,5,6,u,BR,38611.1236926064
S03,5,7,u,BR,9229.22523811794
S03,5,8,u,BR,9090.42588010358
S03,5,9,u,BR,24686.7230088157
S03,5,10,u,BR,24705.7524233883
S03,5,11,u,BR,15855.4251076842
S03,5,12,u,BR,15880.9933053646
S03,5,13,u,BR,12719.7516056438
S03,5,14,u,BR,12712.8468091176
S03,5,15,u,BR,49888.790490944
S03,5,16,u,BR,49930.6370306985
S03,5,17,u,BR,47415.9532081791
S03,5,18,u,BR,47318.3296948348
S03,1,1,domin,RplSM,6744.38766046573
S03,1,2,domin,RplSM,17156.8764888002
S03,1,3,domin,RplSM,6853.22968979748
S03,1,4,domin,RplSM,7005.91067040483
S03,1,5,domin,RplSM,17271.4627529014
S03,1,6,domin,RplSM,6897.20341590462
S03,1,7,domin,RplSM,-1807.67534234031
S03,1,8,domin,RplSM,-1787.62317251081
S03,1,9,domin,RplSM,2413.03910096138
S03,1,10,domin,RplSM,2477.04589500095
S03,1,11,domin,RplSM,-706.102064413871
S03,1,12,domin,RplSM,-670.932685550029
S03,1,13,domin,RplSM,-426.059239216413
S03,1,14,domin,RplSM,-374.021299542888
S03,1,15,domin,RplSM,19197.4569842615
S03,1,16,domin,RplSM,19232.3388043338
S03,1,17,domin,RplSM,21972.3462413769
S03,1,18,domin,RplSM,21899.3493105897
S03,2,1,domin,RplSM,10231.6863139596
S03,2,2,domin,RplSM,19880.6836620778
S03,2,3,domin,RplSM,10396.4440525255
S03,2,4,domin,RplSM,10581.1953945535
S03,2,5,domin,RplSM,20005.9277389493
S03,2,6,domin,RplSM,10445.9592669258
S03,2,7,domin,RplSM,-520.04505679739
S03,2,8,domin,RplSM,-483.053267601092
S03,2,9,domin,RplSM,3292.31373746808
S03,2,10,domin,RplSM,3341.20771932187
S03,2,11,domin,RplSM,96.2306212752983
S03,2,12,domin,RplSM,129.487504301884
S03,2,13,domin,RplSM,341.096674914606
S03,2,14,domin,RplSM,388.705610652856
S03,2,15,domin,RplSM,21336.0482917578
S03,2,16,domin,RplSM,21383.439278307
S03,2,17,domin,RplSM,18342.0284307682
S03,2,18,domin,RplSM,18063.2734633216
S03,3,1,domin,RplSM,7274.63605718123
S03,3,2,domin,RplSM,16774.3850976236
S03,3,3,domin,RplSM,7407.54035264986
S03,3,4,domin,RplSM,7579.22304068666
S03,3,5,domin,RplSM,16905.6117891027
S03,3,6,domin,RplSM,7450.95526332988
S03,3,7,domin,RplSM,-1231.73149696747
S03,3,8,domin,RplSM,-1279.97465147442
S03,3,9,domin,RplSM,1828.03644304221
S03,3,10,domin,RplSM,1887.58540134593
S03,3,11,domin,RplSM,-460.39082308289
S03,3,12,domin,RplSM,-426.901716352166
S03,3,13,domin,RplSM,-281.01912274212
S03,3,14,domin,RplSM,-230.746698193034
S03,3,15,domin,RplSM,16682.8850201078
S03,3,16,domin,RplSM,16694.5969265552
S03,3,17,domin,RplSM,14328.2331788069
S03,3,18,domin,RplSM,13453.4027282458
S03,4,1,domin,RplSM,23977.3294607481
S03,4,2,domin,RplSM,37224.5092465644
S03,4,3,domin,RplSM,24155.8376247176
S03,4,4,domin,RplSM,24399.5638273898
S03,4,5,domin,RplSM,37396.7594525946
S03,4,6,domin,RplSM,24225.0176037482
S03,4,7,domin,RplSM,1353.26955278121
S03,4,8,domin,RplSM,1391.8966390154
S03,4,9,domin,RplSM,7717.89474088519
S03,4,10,domin,RplSM,7795.62607787879
S03,4,11,domin,RplSM,2684.22063448148
S03,4,12,domin,RplSM,2740.68008986836
S03,4,13,domin,RplSM,3317.75111642334
S03,4,14,domin,RplSM,3394.09265991459
S03,4,15,domin,RplSM,39941.7818942666
S03,4,16,domin,RplSM,39977.4914860885
S03,4,17,domin,RplSM,36698.3093720268
S03,4,18,domin,RplSM,35808.615876158
S03,5,1,domin,RplSM,22803.9255341794
S03,5,2,domin,RplSM,36116.355324626
S03,5,3,domin,RplSM,22996.2832391268
S03,5,4,domin,RplSM,23223.5899391871
S03,5,5,domin,RplSM,36309.3574701524
S03,5,6,domin,RplSM,23037.3922743092
S03,5,7,domin,RplSM,1081.122742093
S03,5,8,domin,RplSM,1118.13675519876
S03,5,9,domin,RplSM,8511.37338070988
S03,5,10,domin,RplSM,8592.77426731622
S03,5,11,domin,RplSM,2403.20135592154
S03,5,12,domin,RplSM,2461.24855734665
S03,5,13,domin,RplSM,3165.81854404099
S03,5,14,domin,RplSM,3230.70856499924
S03,5,15,domin,RplSM,34224.9963620914
S03,5,16,domin,RplSM,34288.2383176357
S03,5,17,domin,RplSM,37839.2938635844
S03,5,18,domin,RplSM,37382.6380475282
S03,1,1,u,RplSM,23902.4240467563
S03,1,2,u,RplSM,32659.7383766504
S03,1,3,u,RplSM,19883.6591940797
S03,1,4,u,RplSM,20053.2897663915
S03,1,5,u,RplSM,28650.1990726478
S03,1,6,u,RplSM,23880.8855035355
S03,1,7,u,RplSM,5791.14891957782
S03,1,8,u,RplSM,3735.64847947181
S03,1,9,u,RplSM,14898.0448410375
S03,1,10,u,RplSM,13324.6789092039
S03,1,11,u,RplSM,7183.72406021865
S03,1,12,u,RplSM,6582.68175212858
S03,1,13,u,RplSM,6638.09620155503
S03,1,14,u,RplSM,6138.689387589
S03,1,15,u,RplSM,30995.7790676501
S03,1,16,u,RplSM,30298.2723887109
S03,1,17,u,RplSM,34239.7493110497
S03,1,18,u,RplSM,33878.1190556294
S03,2,1,u,RplSM,25433.8333718629
S03,2,2,u,RplSM,33740.5001326353
S03,2,3,u,RplSM,22570.3828667882
S03,2,4,u,RplSM,22762.9443585346
S03,2,5,u,RplSM,30756.5457206766
S03,2,6,u,RplSM,25434.114962183
S03,2,7,u,RplSM,6321.48425424193
S03,2,8,u,RplSM,4636.25138363455
S03,2,9,u,RplSM,15731.2876651092
S03,2,10,u,RplSM,14574.6136152898
S03,2,11,u,RplSM,7777.20503238035
S03,2,12,u,RplSM,7302.33262396828
S03,2,13,u,RplSM,7579.66946430362
S03,2,14,u,RplSM,7129.85049151105
S03,2,15,u,RplSM,31815.7419329232
S03,2,16,u,RplSM,31499.2134826433
S03,2,17,u,RplSM,28868.2006165638
S03,2,18,u,RplSM,28189.1545874463
S03,3,1,u,RplSM,19359.9200610729
S03,3,2,u,RplSM,26818.8882106673
S03,3,3,u,RplSM,15111.328564316
S03,3,4,u,RplSM,15283.1157749061
S03,3,5,u,RplSM,22991.4865100478
S03,3,6,u,RplSM,19319.5667104657
S03,3,7,u,RplSM,4102.90480010659
S03,3,8,u,RplSM,2128.89747655457
S03,3,9,u,RplSM,11504.7124017765
S03,3,10,u,RplSM,9914.88715487106
S03,3,11,u,RplSM,6055.9274767729
S03,3,12,u,RplSM,5505.78512167861
S03,3,13,u,RplSM,5573.67483221753
S03,3,14,u,RplSM,5162.5115095444
S03,3,15,u,RplSM,25081.4224869124
S03,3,16,u,RplSM,24506.7026901826
S03,3,17,u,RplSM,23107.9595696843
S03,3,18,u,RplSM,21879.2095839257
S03,4,1,u,RplSM,44360.1354345738
S03,4,2,u,RplSM,56049.0616412334
S03,4,3,u,RplSM,38167.0844530113
S03,4,4,u,RplSM,38420.5415617354
S03,4,5,u,RplSM,49649.8085124798
S03,4,6,u,RplSM,44357.7060587098
S03,4,7,u,RplSM,15606.3863128675
S03,4,8,u,RplSM,11878.3794051587
S03,4,9,u,RplSM,25763.4746932365
S03,4,10,u,RplSM,22905.4718219055
S03,4,11,u,RplSM,15058.2839807572
S03,4,12,u,RplSM,14210.888251144
S03,4,13,u,RplSM,13401.6103014293
S03,4,14,u,RplSM,12789.3858436679
S03,4,15,u,RplSM,54188.6849508176
S03,4,16,u,RplSM,53265.3335148821
S03,4,17,u,RplSM,50501.7316102781
S03,4,18,u,RplSM,49482.2105961116
S03,5,1,u,RplSM,41221.7129950281
S03,5,2,u,RplSM,51656.0091007254
S03,5,3,u,RplSM,36167.993194462
S03,5,4,u,RplSM,36397.481087833
S03,5,5,u,RplSM,46467.1158778206
S03,5,6,u,RplSM,41190.66369219
S03,5,7,u,RplSM,11346.4066216644
S03,5,8,u,RplSM,8502.61757035006
S03,5,9,u,RplSM,24594.9083175016
S03,5,10,u,RplSM,22330.4517422655
S03,5,11,u,RplSM,13764.6535411161
S03,5,12,u,RplSM,12744.5634605847
S03,5,13,u,RplSM,12777.3694494031
S03,5,14,u,RplSM,12125.5465062163
S03,5,15,u,RplSM,45881.2493598745
S03,5,16,u,RplSM,45171.0398581849
S03,5,17,u,RplSM,49637.8822481816
S03,5,18,u,RplSM,48715.7784988888
S03,1,1,domin,RplIN,27858.0505261479
S03,1,2,domin,RplIN,38542.9587234394
S03,1,3,domin,RplIN,25858.0794864844
S03,1,4,domin,RplIN,26103.798001586
S03,1,5,domin,RplIN,36612.5849819524
S03,1,6,domin,RplIN,27919.5358416864
S03,1,7,domin,RplIN,1815.63170643553
S03,1,8,domin,RplIN,1009.39883928539
S03,1,9,domin,RplIN,10097.2018452727
S03,1,10,domin,RplIN,9336.66299518078
S03,1,11,domin,RplIN,3217.74326076892
S03,1,12,domin,RplIN,3082.68604129301
S03,1,13,domin,RplIN,4542.54459415896
S03,1,14,domin,RplIN,4474.74638686668
S03,1,15,domin,RplIN,39534.8307115499
S03,1,16,domin,RplIN,38756.7016314223
S03,1,17,domin,RplIN,33798.2145501755
S03,1,18,domin,RplIN,32959.0620810571
S03,2,1,domin,RplIN,25608.0977889462
S03,2,2,domin,RplIN,38412.177925636
S03,2,3,domin,RplIN,23529.526980671
S03,2,4,domin,RplIN,23759.895757107
S03,2,5,domin,RplIN,36358.460591716
S03,2,6,domin,RplIN,25642.9213315564
S03,2,7,domin,RplIN,1743.15886971134
S03,2,8,domin,RplIN,706.944673281723
S03,2,9,domin,RplIN,9656.70047159485
S03,2,10,domin,RplIN,8786.64886377424
S03,2,11,domin,RplIN,2849.94747861869
S03,2,12,domin,RplIN,2761.41184063086
S03,2,13,domin,RplIN,3376.22286696408
S03,2,14,domin,RplIN,3339.49757259894
S03,2,15,domin,RplIN,36513.1143794894
S03,2,16,domin,RplIN,35930.3389277833
S03,2,17,domin,RplIN,33015.1635549356
S03,2,18,domin,RplIN,32719.7376765078
S03,1,1,u,RplIN,22455.4650351868
S03,1,2,u,RplIN,31046.0566680636
S03,1,3,u,RplIN,19156.1295353047
S03,1,4,u,RplIN,19332.2123335552
S03,1,5,u,RplIN,27582.2800353208
S03,1,6,u,RplIN,22522.4551349598
S03,1,7,u,RplIN,4928.44529596168
S03,1,8,u,RplIN,3230.23963891081
S03,1,9,u,RplIN,14083.5149754952
S03,1,10,u,RplIN,12723.3494922155
S03,1,11,u,RplIN,8430.43037425082
S03,1,12,u,RplIN,7087.57384551612
S03,1,13,u,RplIN,8907.95933797757
S03,1,14,u,RplIN,7198.06318322335
S03,1,15,u,RplIN,31786.5687184712
S03,1,16,u,RplIN,30085.8051431418
S03,1,17,u,RplIN,26580.6575976459
S03,1,18,u,RplIN,25856.2124828968
S03,2,1,u,RplIN,35306.6830923681
S03,2,2,u,RplIN,45686.4914245116
S03,2,3,u,RplIN,30384.9311830475
S03,2,4,u,RplIN,30598.4102666379
S03,2,5,u,RplIN,40891.298272182
S03,2,6,u,RplIN,35382.197144215
S03,2,7,u,RplIN,8451.1310305054
S03,2,8,u,RplIN,6354.25669027952
S03,2,9,u,RplIN,20790.2130667165
S03,2,10,u,RplIN,18767.1084782611
S03,2,11,u,RplIN,13752.3213993521
S03,2,12,u,RplIN,11598.9149762712
S03,2,13,u,RplIN,13329.4372668532
S03,2,14,u,RplIN,10368.3071894368
S03,2,15,u,RplIN,44811.2512197502
S03,2,16,u,RplIN,41491.1186930435
S03,2,17,u,RplIN,39700.1627280801
S03,2,18,u,RplIN,39421.8543485783
S04,1,1,domin,BR,35436.9252692663
